timestamp,open,high,low,close,volume
2023-11-27 04:00:00,454.6200,454.7100,454.6200,454.7100,706
2023-11-27 04:02:00,454.4300,454.4300,454.4300,454.4300,500
2023-11-27 04:03:00,454.3900,454.3900,454.3900,454.3900,100
2023-11-27 04:04:00,454.3900,454.3900,454.3600,454.3900,2040
2023-11-27 04:05:00,454.3700,454.3900,454.3700,454.3900,1491
2023-11-27 04:06:00,454.4000,454.4000,454.3700,454.3700,957
2023-11-27 04:07:00,454.3500,454.3500,454.3500,454.3500,208
2023-11-27 04:08:00,454.2900,454.2900,454.2900,454.2900,430
2023-11-27 04:09:00,454.3700,454.3700,454.3700,454.3700,100
2023-11-27 04:10:00,454.3700,454.3700,454.3500,454.3500,200
2023-11-27 04:11:00,454.4900,454.4900,454.4900,454.4900,960
2023-11-27 04:14:00,454.5300,454.5300,454.5300,454.5300,200
2023-11-27 04:15:00,454.5500,454.5500,454.5500,454.5500,151
2023-11-27 04:16:00,454.5000,454.5000,454.5000,454.5000,410
2023-11-27 04:17:00,454.4400,454.4700,454.4400,454.4500,1686
2023-11-27 04:19:00,454.3600,454.3600,454.3500,454.3600,1164
2023-11-27 04:20:00,454.3700,454.3700,454.3600,454.3600,1500
2023-11-27 04:24:00,454.3400,454.3400,454.3400,454.3400,212
2023-11-27 04:27:00,454.3500,454.3500,454.3500,454.3500,100
2023-11-27 04:28:00,454.3500,454.3500,454.3500,454.3500,400
2023-11-27 04:36:00,454.2300,454.2300,454.2300,454.2300,500
2023-11-27 04:43:00,454.1700,454.1900,454.1700,454.1900,836
2023-11-27 04:51:00,454.1700,454.1700,454.1700,454.1700,967
2023-11-27 04:54:00,454.1700,454.1700,454.1700,454.1700,100
2023-11-27 04:55:00,454.1100,454.1100,454.1100,454.1100,500
2023-11-27 04:59:00,454.0000,454.0000,454.0000,454.0000,200
2023-11-27 05:00:00,454.0700,454.0700,454.0700,454.0700,100
2023-11-27 05:07:00,454.2800,454.2800,454.2800,454.2800,563
2023-11-27 05:09:00,454.2100,454.2100,454.2100,454.2100,100
2023-11-27 05:11:00,454.3200,454.4400,454.3200,454.4400,340
2023-11-27 05:13:00,454.4900,454.4900,454.4900,454.4900,200
2023-11-27 05:14:00,454.4700,454.4700,454.4700,454.4700,950
2023-11-27 05:15:00,454.5000,454.5600,454.5000,454.5600,715
2023-11-27 05:17:00,454.4700,454.4700,454.4700,454.4700,301
2023-11-27 05:19:00,454.5900,454.5900,454.5900,454.5900,124
2023-11-27 05:20:00,454.6200,454.6200,454.6200,454.6200,326
2023-11-27 05:22:00,454.6300,454.6300,454.6300,454.6300,600
2023-11-27 05:23:00,454.6400,454.6400,454.6400,454.6400,847
2023-11-27 05:26:00,454.6800,454.7000,454.6800,454.7000,662
2023-11-27 05:31:00,454.6500,454.6500,454.6500,454.6500,229
2023-11-27 05:33:00,454.6000,454.6000,454.6000,454.6000,750
2023-11-27 05:34:00,454.6000,454.6000,454.6000,454.6000,100
2023-11-27 05:35:00,454.6000,454.6000,454.6000,454.6000,326
2023-11-27 05:36:00,454.5300,454.5300,454.5300,454.5300,2326
2023-11-27 05:41:00,454.7200,454.7300,454.7200,454.7200,2410
2023-11-27 05:42:00,454.7500,454.7500,454.7500,454.7500,165
2023-11-27 05:49:00,454.8000,454.8000,454.8000,454.8000,305
2023-11-27 05:52:00,454.8000,454.8400,454.8000,454.8400,514
2023-11-27 05:53:00,454.8400,454.8500,454.8400,454.8500,450
2023-11-27 05:54:00,454.8700,454.8900,454.8700,454.8900,1442
2023-11-27 05:56:00,454.9300,454.9300,454.9300,454.9300,900
2023-11-27 05:59:00,454.9600,454.9600,454.9600,454.9600,100
2023-11-27 06:01:00,454.9100,454.9100,454.9000,454.9000,530
2023-11-27 06:02:00,454.9100,454.9300,454.9100,454.9300,726
2023-11-27 06:04:00,454.9400,454.9500,454.9300,454.9300,600
2023-11-27 06:06:00,454.9900,454.9900,454.9900,454.9900,400
2023-11-27 06:08:00,454.9300,454.9300,454.9300,454.9300,300
2023-11-27 06:10:00,455.0000,455.0000,455.0000,455.0000,1827
2023-11-27 06:17:00,454.8200,454.8600,454.8200,454.8600,1132
2023-11-27 06:19:00,454.8400,454.8400,454.8200,454.8200,500
2023-11-27 06:20:00,454.8200,454.8200,454.8200,454.8200,200
2023-11-27 06:23:00,454.7900,454.7900,454.7900,454.7900,400
2023-11-27 06:30:00,454.7400,454.7600,454.7400,454.7600,823
2023-11-27 06:36:00,454.7900,454.7900,454.7900,454.7900,200
2023-11-27 06:49:00,454.6700,454.6700,454.6700,454.6700,430
2023-11-27 06:58:00,454.6100,454.6100,454.6100,454.6100,600
2023-11-27 07:00:00,454.6700,454.6900,454.6700,454.6900,518
2023-11-27 07:01:00,454.7400,454.7400,454.7400,454.7400,205
2023-11-27 07:02:00,454.7400,454.7400,454.7400,454.7400,198
2023-11-27 07:03:00,454.7500,454.7500,454.7500,454.7500,300
2023-11-27 07:07:00,454.8500,454.8500,454.8500,454.8500,100
2023-11-27 07:08:00,454.8500,454.8500,454.8500,454.8500,100
2023-11-27 07:10:00,454.9100,454.9100,454.9100,454.9100,125
2023-11-27 07:13:00,454.9300,454.9300,454.9300,454.9300,500
2023-11-27 07:15:00,454.8600,454.8600,454.8600,454.8600,111
2023-11-27 07:17:00,454.8000,454.8100,454.8000,454.8100,9752
2023-11-27 07:18:00,454.8400,454.8400,454.8000,454.8000,2200
2023-11-27 07:19:00,454.8500,454.8500,454.8400,454.8400,600
2023-11-27 07:22:00,454.9000,454.9000,454.9000,454.9000,224
2023-11-27 07:23:00,454.8600,454.8600,454.8200,454.8200,580
2023-11-27 07:24:00,454.8200,454.8200,454.8200,454.8200,500
2023-11-27 07:25:00,454.7900,454.7900,454.7100,454.7100,520
2023-11-27 07:26:00,454.7000,454.7000,454.7000,454.7000,275
2023-11-27 07:27:00,454.6100,454.6100,454.6000,454.6000,487
2023-11-27 07:28:00,454.6100,454.6500,454.6000,454.6500,901
2023-11-27 07:29:00,454.6000,454.6000,454.6000,454.6000,300
2023-11-27 07:32:00,454.8000,454.8000,454.7900,454.7900,200
2023-11-27 07:33:00,454.7400,454.7400,454.7400,454.7400,200
2023-11-27 07:34:00,454.7200,454.7300,454.7000,454.7000,2300
2023-11-27 07:35:00,454.7000,454.7000,454.7000,454.7000,372
2023-11-27 07:36:00,454.7200,454.7200,454.7200,454.7200,600
2023-11-27 07:37:00,454.6900,454.6900,454.6700,454.6700,291
2023-11-27 07:38:00,454.6600,454.6600,454.6600,454.6600,100
2023-11-27 07:39:00,454.6700,454.6700,454.6300,454.6300,1520
2023-11-27 07:40:00,454.6300,454.6500,454.6300,454.6500,700
2023-11-27 07:41:00,454.6300,454.7100,454.6200,454.7100,508
2023-11-27 07:42:00,454.6400,454.6400,454.6400,454.6400,200
2023-11-27 07:43:00,454.6000,454.6000,454.5800,454.5800,1060
2023-11-27 07:44:00,454.6200,454.6300,454.6200,454.6300,320
2023-11-27 07:45:00,454.6200,454.6200,454.6100,454.6100,4908
2023-11-27 07:47:00,454.5600,454.5600,454.5600,454.5600,1365
2023-11-27 07:48:00,454.6200,454.6200,454.6200,454.6200,100
2023-11-27 07:49:00,454.6200,454.6200,454.6200,454.6200,210
2023-11-27 07:54:00,454.6800,454.6800,454.6800,454.6800,200
2023-11-27 07:56:00,454.6800,454.6800,454.6800,454.6800,100
2023-11-27 07:57:00,454.6900,454.6900,454.6400,454.6400,1910
2023-11-27 07:58:00,454.6200,454.6200,454.6200,454.6200,177
2023-11-27 08:00:00,454.6817,454.9704,454.1504,454.6300,19613
2023-11-27 08:01:00,454.1300,454.7400,453.8800,454.3100,3112
2023-11-27 08:02:00,454.2400,454.7000,453.7700,454.2600,10480
2023-11-27 08:03:00,454.7100,454.7100,453.7700,454.7100,3683
2023-11-27 08:04:00,454.7000,454.7400,454.7000,454.7400,2800
2023-11-27 08:05:00,454.8300,454.8300,454.8300,454.8300,100
2023-11-27 08:06:00,454.8200,454.8800,454.8200,454.8800,3756
2023-11-27 08:07:00,454.8800,454.9000,454.8800,454.9000,2189
2023-11-27 08:08:00,454.9100,454.9200,454.9100,454.9200,2800
2023-11-27 08:09:00,454.9500,454.9500,454.9000,454.9000,2393
2023-11-27 08:10:00,454.8909,454.8909,454.8909,454.8909,100
2023-11-27 08:11:00,454.9100,454.9100,454.9000,454.9100,600
2023-11-27 08:12:00,454.9400,454.9400,454.9400,454.9400,300
2023-11-27 08:13:00,454.9800,454.9800,454.9800,454.9800,2600
2023-11-27 08:14:00,454.9100,454.9100,454.9100,454.9100,6160
2023-11-27 08:15:00,454.9100,454.9100,454.8100,454.8100,7302
2023-11-27 08:16:00,454.8000,454.8200,454.8000,454.8100,1921
2023-11-27 08:17:00,454.8400,454.8400,454.8400,454.8400,1000
2023-11-27 08:18:00,454.8700,454.8700,454.8400,454.8400,372
2023-11-27 08:19:00,454.8600,454.8600,454.8600,454.8600,100
2023-11-27 08:20:00,454.8600,454.8600,454.8300,454.8600,2990
2023-11-27 08:21:00,454.8505,454.8700,454.8500,454.8700,1306
2023-11-27 08:22:00,454.8800,454.9400,454.8800,454.8900,1772
2023-11-27 08:23:00,454.9200,454.9200,454.9100,454.9100,5614
2023-11-27 08:25:00,454.9100,454.9100,454.8900,454.8900,1101
2023-11-27 08:26:00,454.8800,454.8900,454.8600,454.8800,15611
2023-11-27 08:27:00,454.9100,454.9400,454.8800,454.9400,973
2023-11-27 08:28:00,454.9400,454.9600,454.9400,454.9600,1369
2023-11-27 08:29:00,454.9600,454.9800,454.9500,454.9500,1900
2023-11-27 08:30:00,454.9500,454.9600,454.9200,454.9200,1875
2023-11-27 08:31:00,454.9400,454.9400,454.9100,454.9100,1700
2023-11-27 08:32:00,454.9000,454.9000,454.8900,454.8900,1700
2023-11-27 08:33:00,454.8800,454.8800,454.8300,454.8300,14147
2023-11-27 08:34:00,454.8600,454.8600,454.8600,454.8600,100
2023-11-27 08:35:00,454.8600,454.8600,454.7900,454.8200,9361
2023-11-27 08:36:00,454.8200,454.8200,454.7700,454.7800,2377
2023-11-27 08:37:00,454.7800,454.8000,454.7000,454.7200,14310
2023-11-27 08:38:00,454.7100,454.7400,454.7100,454.7400,10658
2023-11-27 08:39:00,454.7400,454.7500,454.7300,454.7300,2563
2023-11-27 08:40:00,454.7400,454.7400,454.7200,454.7300,6900
2023-11-27 08:41:00,454.7300,454.7700,454.7200,454.7200,5620
2023-11-27 08:42:00,454.7300,455.3000,454.7100,455.3000,11264
2023-11-27 08:43:00,454.7200,454.7500,454.7200,454.7500,1800
2023-11-27 08:44:00,454.7600,454.7800,454.7300,454.7300,36542
2023-11-27 08:45:00,454.7100,454.7100,454.7100,454.7100,406
2023-11-27 08:46:00,454.7400,454.7400,454.6700,454.6700,4145
2023-11-27 08:47:00,454.6500,454.6600,454.6400,454.6600,2811
2023-11-27 08:48:00,454.6900,454.6900,454.6900,454.6900,211
2023-11-27 08:49:00,454.6700,454.6700,454.6506,454.6700,877
2023-11-27 08:50:00,454.6900,454.7197,454.6600,454.6600,1427
2023-11-27 08:51:00,454.6500,454.6500,454.6500,454.6500,130
2023-11-27 08:52:00,454.6500,454.6500,454.6300,454.6300,1794
2023-11-27 08:53:00,454.7200,454.7400,454.7200,454.7200,510
2023-11-27 08:54:00,454.7600,454.7800,454.7300,454.7300,2103
2023-11-27 08:55:00,454.7000,454.7100,454.6900,454.7100,600
2023-11-27 08:56:00,454.6500,454.6700,454.6300,454.6300,1745
2023-11-27 08:57:00,454.6200,454.6200,454.5600,454.5800,4447
2023-11-27 08:58:00,454.5200,454.5500,454.5200,454.5499,1190
2023-11-27 08:59:00,454.5500,454.6100,454.5500,454.6000,1050
2023-11-27 09:00:00,454.7100,454.7800,454.7099,454.7100,4666
